Burnup,k-eff,Enrichment,Gd,GD_Contents,BOC_CBC,EOC_BU
14,1.06928,2.5,0,8,1962.70696,15.799
14.5,1.0642,2.5,0,8,1962.70696,15.799
15,1.05918,2.5,0,8,1962.70696,15.799
17.5,1.03516,2.5,0,8,1962.70696,15.799
20,1.01213,2.5,0,8,1962.70696,15.799
22.5,0.99014,2.5,0,8,1962.70696,15.799
25,0.96914,2.5,0,8,1962.70696,15.799
27.5,0.94913,2.5,0,8,1962.70696,15.799
30,0.93015,2.5,0,8,1962.70696,15.799
32.5,0.91223,2.5,0,8,1962.70696,15.799
35,0.89541,2.5,0,8,1962.70696,15.799
37.5,0.87972,2.5,0,8,1962.70696,15.799
40,0.86519,2.5,0,8,1962.70696,15.799
42.5,0.85181,2.5,0,8,1962.70696,15.799
45,0.83956,2.5,0,8,1962.70696,15.799
47.5,0.82841,2.5,0,8,1962.70696,15.799
50,0.8183,2.5,0,8,1962.70696,15.799
52.5,0.80918,2.5,0,8,1962.70696,15.799
55,0.80096,2.5,0,8,1962.70696,15.799
57.5,0.79357,2.5,0,8,1962.70696,15.799
60,0.78693,2.5,0,8,1962.70696,15.799
0,1.17336,2.5,4,8,1477.466421,15.606
0.5,1.16229,2.5,4,8,1477.466421,15.606
1,1.15904,2.5,4,8,1477.466421,15.606
1.5,1.15609,2.5,4,8,1477.466421,15.606
2,1.15279,2.5,4,8,1477.466421,15.606
2.5,1.14925,2.5,4,8,1477.466421,15.606
3,1.14564,2.5,4,8,1477.466421,15.606
3.5,1.14187,2.5,4,8,1477.466421,15.606
4,1.13831,2.5,4,8,1477.466421,15.606
4.5,1.1348,2.5,4,8,1477.466421,15.606
5,1.13152,2.5,4,8,1477.466421,15.606
5.5,1.12836,2.5,4,8,1477.466421,15.606
6,1.12545,2.5,4,8,1477.466421,15.606
6.5,1.12286,2.5,4,8,1477.466421,15.606
7,1.12036,2.5,4,8,1477.466421,15.606
7.5,1.118,2.5,4,8,1477.466421,15.606
8,1.11593,2.5,4,8,1477.466421,15.606
8.5,1.11399,2.5,4,8,1477.466421,15.606
9,1.11203,2.5,4,8,1477.466421,15.606
9.5,1.10961,2.5,4,8,1477.466421,15.606
10,1.10652,2.5,4,8,1477.466421,15.606
10.5,1.10266,2.5,4,8,1477.466421,15.606
11,1.09814,2.5,4,8,1477.466421,15.606
11.5,1.09322,2.5,4,8,1477.466421,15.606
12,1.08809,2.5,4,8,1477.466421,15.606
12.5,1.08289,2.5,4,8,1477.466421,15.606
13,1.07768,2.5,4,8,1477.466421,15.606
13.5,1.07251,2.5,4,8,1477.466421,15.606
14,1.06739,2.5,4,8,1477.466421,15.606
14.5,1.06232,2.5,4,8,1477.466421,15.606
15,1.0573,2.5,4,8,1477.466421,15.606
17.5,1.03336,2.5,4,8,1477.466421,15.606
20,1.01038,2.5,4,8,1477.466421,15.606
22.5,0.98843,2.5,4,8,1477.466421,15.606
25,0.96747,2.5,4,8,1477.466421,15.606
27.5,0.9475,2.5,4,8,1477.466421,15.606
30,0.92855,2.5,4,8,1477.466421,15.606
32.5,0.91065,2.5,4,8,1477.466421,15.606
35,0.89385,2.5,4,8,1477.466421,15.606
37.5,0.87818,2.5,4,8,1477.466421,15.606
40,0.86365,2.5,4,8,1477.466421,15.606
42.5,0.85027,2.5,4,8,1477.466421,15.606
45,0.83802,2.5,4,8,1477.466421,15.606
47.5,0.82686,2.5,4,8,1477.466421,15.606
50,0.81675,2.5,4,8,1477.466421,15.606
52.5,0.80762,2.5,4,8,1477.466421,15.606
55,0.79939,2.5,4,8,1477.466421,15.606
57.5,0.792,2.5,4,8,1477.466421,15.606
60,0.78535,2.5,4,8,1477.466421,15.606
0,1.11252,2.5,8,8,1011.397548,15.391
0.5,1.10337,2.5,8,8,1011.397548,15.391
1,1.10206,2.5,8,8,1011.397548,15.391
1.5,1.10093,2.5,8,8,1011.397548,15.391
2,1.09952,2.5,8,8,1011.397548,15.391
2.5,1.09793,2.5,8,8,1011.397548,15.391
3,1.09642,2.5,8,8,1011.397548,15.391
3.5,1.09476,2.5,8,8,1011.397548,15.391
4,1.09353,2.5,8,8,1011.397548,15.391
4.5,1.09243,2.5,8,8,1011.397548,15.391
5,1.09181,2.5,8,8,1011.397548,15.391
5.5,1.09139,2.5,8,8,1011.397548,15.391
6,1.09145,2.5,8,8,1011.397548,15.391
6.5,1.09211,2.5,8,8,1011.397548,15.391
7,1.09299,2.5,8,8,1011.397548,15.391
7.5,1.0942,2.5,8,8,1011.397548,15.391
8,1.09602,2.5,8,8,1011.397548,15.391
8.5,1.0982,2.5,8,8,1011.397548,15.391
9,1.10036,2.5,8,8,1011.397548,15.391
9.5,1.10154,2.5,8,8,1011.397548,15.391
10,1.10118,2.5,8,8,1011.397548,15.391
10.5,1.09902,2.5,8,8,1011.397548,15.391
11,1.09533,2.5,8,8,1011.397548,15.391
11.5,1.09078,2.5,8,8,1011.397548,15.391
12,1.08584,2.5,8,8,1011.397548,15.391
12.5,1.08072,2.5,8,8,1011.397548,15.391
13,1.07555,2.5,8,8,1011.397548,15.391
13.5,1.0704,2.5,8,8,1011.397548,15.391
14,1.06529,2.5,8,8,1011.397548,15.391
14.5,1.06023,2.5,8,8,1011.397548,15.391
15,1.05523,2.5,8,8,1011.397548,15.391
17.5,1.03137,2.5,8,8,1011.397548,15.391
20,1.00844,2.5,8,8,1011.397548,15.391
22.5,0.98654,2.5,8,8,1011.397548,15.391
25,0.96564,2.5,8,8,1011.397548,15.391
27.5,0.94572,2.5,8,8,1011.397548,15.391
30,0.9268,2.5,8,8,1011.397548,15.391
32.5,0.90893,2.5,8,8,1011.397548,15.391
35,0.89216,2.5,8,8,1011.397548,15.391
37.5,0.87651,2.5,8,8,1011.397548,15.391
40,0.862,2.5,8,8,1011.397548,15.391
42.5,0.84862,2.5,8,8,1011.397548,15.391
45,0.83638,2.5,8,8,1011.397548,15.391
47.5,0.82522,2.5,8,8,1011.397548,15.391
50,0.81511,2.5,8,8,1011.397548,15.391
52.5,0.80597,2.5,8,8,1011.397548,15.391
55,0.79774,2.5,8,8,1011.397548,15.391
57.5,0.79033,2.5,8,8,1011.397548,15.391
60,0.78368,2.5,8,8,1011.397548,15.391
0,1.04606,2.5,12,8,440.318911,15.221
0.5,1.03998,2.5,12,8,440.318911,15.221
1,1.04182,2.5,12,8,440.318911,15.221
1.5,1.04379,2.5,12,8,440.318911,15.221
2,1.04545,2.5,12,8,440.318911,15.221
2.5,1.047,2.5,12,8,440.318911,15.221
3,1.04875,2.5,12,8,440.318911,15.221
3.5,1.05023,2.5,12,8,440.318911,15.221
4,1.05229,2.5,12,8,440.318911,15.221
4.5,1.05467,2.5,12,8,440.318911,15.221
5,1.05719,2.5,12,8,440.318911,15.221
5.5,1.06026,2.5,12,8,440.318911,15.221
6,1.06378,2.5,12,8,440.318911,15.221
6.5,1.06785,2.5,12,8,440.318911,15.221
7,1.07203,2.5,12,8,440.318911,15.221
7.5,1.07653,2.5,12,8,440.318911,15.221
8,1.08149,2.5,12,8,440.318911,15.221
8.5,1.08658,2.5,12,8,440.318911,15.221
9,1.09123,2.5,12,8,440.318911,15.221
9.5,1.09444,2.5,12,8,440.318911,15.221
10,1.09574,2.5,12,8,440.318911,15.221
10.5,1.09494,2.5,12,8,440.318911,15.221
11,1.09231,2.5,12,8,440.318911,15.221
11.5,1.08845,2.5,12,8,440.318911,15.221
12,1.08387,2.5,12,8,440.318911,15.221
12.5,1.07892,2.5,12,8,440.318911,15.221
13,1.07383,2.5,12,8,440.318911,15.221
13.5,1.06872,2.5,12,8,440.318911,15.221
14,1.06364,2.5,12,8,440.318911,15.221
14.5,1.0586,2.5,12,8,440.318911,15.221
15,1.05361,2.5,12,8,440.318911,15.221
17.5,1.02979,2.5,12,8,440.318911,15.221
20,1.00691,2.5,12,8,440.318911,15.221
22.5,0.98505,2.5,12,8,440.318911,15.221
25,0.96418,2.5,12,8,440.318911,15.221
27.5,0.94428,2.5,12,8,440.318911,15.221
30,0.9254,2.5,12,8,440.318911,15.221
32.5,0.90755,2.5,12,8,440.318911,15.221
35,0.89079,2.5,12,8,440.318911,15.221
37.5,0.87515,2.5,12,8,440.318911,15.221
40,0.86064,2.5,12,8,440.318911,15.221
42.5,0.84727,2.5,12,8,440.318911,15.221
45,0.83502,2.5,12,8,440.318911,15.221
47.5,0.82386,2.5,12,8,440.318911,15.221
50,0.81374,2.5,12,8,440.318911,15.221
52.5,0.80461,2.5,12,8,440.318911,15.221
55,0.79636,2.5,12,8,440.318911,15.221
57.5,0.78895,2.5,12,8,440.318911,15.221
60,0.78229,2.5,12,8,440.318911,15.221
0,0.98983,2.5,16,8,-102.7449158,15.034
0.5,0.98591,2.5,16,8,-102.7449158,15.034
1,0.98999,2.5,16,8,-102.7449158,15.034
1.5,0.99413,2.5,16,8,-102.7449158,15.034
2,0.998,2.5,16,8,-102.7449158,15.034
2.5,1.0018,2.5,16,8,-102.7449158,15.034
3,1.00592,2.5,16,8,-102.7449158,15.034
3.5,1.00977,2.5,16,8,-102.7449158,15.034
4,1.01429,2.5,16,8,-102.7449158,15.034
4.5,1.01919,2.5,16,8,-102.7449158,15.034
5,1.02425,2.5,16,8,-102.7449158,15.034
5.5,1.03017,2.5,16,8,-102.7449158,15.034
6,1.03623,2.5,16,8,-102.7449158,15.034
6.5,1.04333,2.5,16,8,-102.7449158,15.034
7,1.05031,2.5,16,8,-102.7449158,15.034
7.5,1.05779,2.5,16,8,-102.7449158,15.034
8,1.0658,2.5,16,8,-102.7449158,15.034
8.5,1.074,2.5,16,8,-102.7449158,15.034
9,1.08167,2.5,16,8,-102.7449158,15.034
9.5,1.08743,2.5,16,8,-102.7449158,15.034
10,1.0908,2.5,16,8,-102.7449158,15.034
10.5,1.09139,2.5,16,8,-102.7449158,15.034
11,1.08955,2.5,16,8,-102.7449158,15.034
11.5,1.08613,2.5,16,8,-102.7449158,15.034
12,1.08181,2.5,16,8,-102.7449158,15.034
12.5,1.077,2.5,16,8,-102.7449158,15.034
13,1.07198,2.5,16,8,-102.7449158,15.034
13.5,1.0669,2.5,16,8,-102.7449158,15.034
14,1.06183,2.5,16,8,-102.7449158,15.034
14.5,1.0568,2.5,16,8,-102.7449158,15.034
15,1.05182,2.5,16,8,-102.7449158,15.034
17.5,1.02807,2.5,16,8,-102.7449158,15.034
20,1.00525,2.5,16,8,-102.7449158,15.034
22.5,0.98343,2.5,16,8,-102.7449158,15.034
25,0.9626,2.5,16,8,-102.7449158,15.034
27.5,0.94273,2.5,16,8,-102.7449158,15.034
30,0.92388,2.5,16,8,-102.7449158,15.034
32.5,0.90607,2.5,16,8,-102.7449158,15.034
35,0.88934,2.5,16,8,-102.7449158,15.034
37.5,0.87368,2.5,16,8,-102.7449158,15.034
40,0.85918,2.5,16,8,-102.7449158,15.034
42.5,0.84581,2.5,16,8,-102.7449158,15.034
45,0.83356,2.5,16,8,-102.7449158,15.034
47.5,0.8224,2.5,16,8,-102.7449158,15.034
50,0.81227,2.5,16,8,-102.7449158,15.034
52.5,0.80313,2.5,16,8,-102.7449158,15.034
55,0.79487,2.5,16,8,-102.7449158,15.034
57.5,0.78746,2.5,16,8,-102.7449158,15.034
60,0.78079,2.5,16,8,-102.7449158,15.034
0,0.93509,2.5,20,8,-694.1577816,14.844
0.5,0.93367,2.5,20,8,-694.1577816,14.844
1,0.93982,2.5,20,8,-694.1577816,14.844
1.5,0.94614,2.5,20,8,-694.1577816,14.844
2,0.95225,2.5,20,8,-694.1577816,14.844
2.5,0.95836,2.5,20,8,-694.1577816,14.844
3,0.96481,2.5,20,8,-694.1577816,14.844
3.5,0.97112,2.5,20,8,-694.1577816,14.844
4,0.97819,2.5,20,8,-694.1577816,14.844
4.5,0.98581,2.5,20,8,-694.1577816,14.844
5,0.99359,2.5,20,8,-694.1577816,14.844
5.5,1.00235,2.5,20,8,-694.1577816,14.844
6,1.01162,2.5,20,8,-694.1577816,14.844
6.5,1.02153,2.5,20,8,-694.1577816,14.844
7,1.03162,2.5,20,8,-694.1577816,14.844
7.5,1.04244,2.5,20,8,-694.1577816,14.844
8,1.05372,2.5,20,8,-694.1577816,14.844
8.5,1.06517,2.5,20,8,-694.1577816,14.844
9,1.07553,2.5,20,8,-694.1577816,14.844
9.5,1.08322,2.5,20,8,-694.1577816,14.844
10,1.08785,2.5,20,8,-694.1577816,14.844
10.5,1.08908,2.5,20,8,-694.1577816,14.844
11,1.08751,2.5,20,8,-694.1577816,14.844
11.5,1.08415,2.5,20,8,-694.1577816,14.844
